"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-13 12:00","2021","01","13","12:00","-1.7","","-4.4","","82","","0.0","","18","","5","","16.1","","101.22","","","","-4","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-13 13:00","2021","01","13","13:00","-0.3","","-4.2","","75","","0.0","","20","","5","","16.1","","101.09","","","","-2","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-13 14:00","2021","01","13","14:00","0.2","","-5.8","","64","","0.2","","21","","17","","16.1","","101.06","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-13 15:00","2021","01","13","15:00","0.7","","-7.7","","53","","0.0","","","M","4","","16.1","","101.07","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-13 16:00","2021","01","13","16:00","0.6","","-8.3","","52","","0.0","","25","","8","","16.1","","101.08","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-13 17:00","2021","01","13","17:00","-0.2","","-7.6","","57","","0.0","","21","","4","","16.1","","101.07","","","","-1","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-13 18:00","2021","01","13","18:00","-1.8","","-6.0","","73","","0.0","","16","","8","","16.1","","101.04","","","","-5","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-13 19:00","2021","01","13","19:00","-1.5","","-6.7","","68","","0.0","","21","","9","","16.1","","101.07","","","","-5","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-13 20:00","2021","01","13","20:00","-1.3","","-6.6","","67","","0.0","","20","","8","","16.1","","101.07","","","","-4","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-13 21:00","2021","01","13","21:00","-1.5","","-6.7","","68","","0.0","","20","","5","","16.1","","101.04","","","","-3","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-13 22:00","2021","01","13","22:00","-2.5","","-6.0","","77","","0.0","","19","","5","","16.1","","101.02","","","","-4","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-13 23:00","2021","01","13","23:00","-2.8","","-6.6","","75","","0.0","","18","","5","","16.1","","101.01","","","","-5","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-14 00:00","2021","01","14","00:00","-2.3","","-6.3","","74","","0.0","","19","","11","","16.1","","101.00","","","","-6","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-14 01:00","2021","01","14","01:00","-2.8","","-6.4","","77","","0.0","","19","","5","","16.1","","100.97","","","","-5","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-14 02:00","2021","01","14","02:00","-2.8","","-6.5","","76","","0.0","","","","0","","16.1","","100.98","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-14 03:00","2021","01","14","03:00","-3.0","","-6.1","","79","","0.0","","","","0","","16.1","","100.99","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-14 04:00","2021","01","14","04:00","-3.2","","-5.7","","83","","0.0","","8","","4","","16.1","","100.97","","","","-5","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-14 05:00","2021","01","14","05:00","-3.5","","-5.5","","86","","0.0","","35","","8","","16.1","","100.96","","","","-7","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-14 06:00","2021","01","14","06:00","-3.5","","-5.7","","85","","0.0","","9","","8","","16.1","","100.92","","","","-7","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-14 07:00","2021","01","14","07:00","-3.3","","-5.6","","84","","0.0","","34","","4","","16.1","","100.95","","","","-5","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-14 08:00","2021","01","14","08:00","-3.4","","-5.6","","85","","0.0","","9","","9","","16.1","","100.92","","","","-7","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-14 09:00","2021","01","14","09:00","-3.0","","-5.2","","85","","0.0","","34","","4","","16.1","","100.94","","","","-5","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-14 10:00","2021","01","14","10:00","-2.5","","-5.3","","81","","0.0","","30","","4","","16.1","","100.99","","","","-4","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-14 11:00","2021","01","14","11:00","-1.5","","-5.0","","77","","0.0","","35","","4","","16.1","","101.02","","","","-3","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-14 12:00","2021","01","14","12:00","0.0","","-4.3","","73","","0.0","","","","0","","16.1","","100.98","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-14 13:00","2021","01","14","13:00","1.1","","-3.5","","72","","0.2","","19","","8","","16.1","","100.94","","","","","","Rain"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-14 14:00","2021","01","14","14:00","0.3","","-2.0","","85","","0.2","","2","","4","","4.8","","100.88","","","","","","Fog"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-14 15:00","2021","01","14","15:00","0.3","","-1.5","","88","","0.2","","3","","5","","8.1","","100.86","","","","","","Fog"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-14 16:00","2021","01","14","16:00","0.2","","-1.3","","90","","0.0","","","","0","","16.1","","100.90","","","","","","Rain"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-14 17:00","2021","01","14","17:00","0.1","","-1.1","","92","","0.0","","","","0","","12.9","","100.94","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-14 18:00","2021","01","14","18:00","-0.3","","-0.4","","99","","0.2","","35","","5","","8.1","","100.96","","","","-2","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-14 19:00","2021","01","14","19:00","-0.4","","-0.5","","99","","0.0","","36","","8","","14.5","","101.00","","","","-3","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-14 20:00","2021","01","14","20:00","-0.4","","-0.5","","99","","0.0","","35","","8","","11.3","","101.05","","","","-3","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-14 21:00","2021","01","14","21:00","-0.4","","-0.6","","99","","0.0","","36","","5","","16.1","","101.06","","","","-2","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-14 22:00","2021","01","14","22:00","-0.5","","-0.6","","99","","0.0","","34","","5","","8.1","","101.10","","","","-2","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-14 23:00","2021","01","14","23:00","-0.4","","-0.5","","99","","0.0","","","M","4","","8.1","","101.13","","","","-2","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-15 00:00","2021","01","15","00:00","-0.7","","-0.7","","100","","0.0","","6","","4","","3.2","","101.15","","","","-2","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-15 01:00","2021","01","15","01:00","-0.9","","-0.9","","100","","0.0","","2","","4","","9.7","","101.15","","","","-2","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-15 02:00","2021","01","15","02:00","-1.0","","-1.0","","100","","0.0","","34","","5","","4.8","","101.16","","","","-3","","Fog"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-15 03:00","2021","01","15","03:00","-1.1","","-1.1","","100","","0.0","","33","","5","","9.7","","101.22","","","","-3","","Fog"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-15 04:00","2021","01","15","04:00","-1.4","","-1.4","","100","","0.0","","33","","8","","16.1","","101.24","","","","-4","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-15 05:00","2021","01","15","05:00","-1.6","","-1.9","","98","","0.0","","33","","8","","16.1","","101.29","","","","-5","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-15 06:00","2021","01","15","06:00","-1.6","","-2.0","","97","","0.0","","32","","11","","16.1","","101.37","","","","-5","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-15 07:00","2021","01","15","07:00","-1.7","","-2.3","","96","","0.0","","33","","9","","16.1","","101.44","","","","-5","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-15 08:00","2021","01","15","08:00","-1.8","","-2.5","","95","","0.0","","33","","9","","16.1","","101.49","","","","-5","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-15 09:00","2021","01","15","09:00","-1.6","","-2.2","","96","","0.0","","31","","4","","16.1","","101.56","","","","-3","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-15 10:00","2021","01","15","10:00","-1.0","","-2.7","","89","","0.0","","32","","5","","16.1","","101.61","","","","-3","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-15 11:00","2021","01","15","11:00","-0.3","","-2.7","","84","","0.0","","","","0","","16.1","","101.64","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-15 12:00","2021","01","15","12:00","1.3","","-2.5","","76","","0.5","","34","","5","","16.1","","101.63","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-15 13:00","2021","01","15","13:00","2.0","","-3.2","","69","","0.2","","36","","9","","16.1","","101.60","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-15 14:00","2021","01","15","14:00","2.6","","-3.8","","63","","0.0","","34","","11","","16.1","","101.62","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-15 15:00","2021","01","15","15:00","3.1","","-3.1","","64","","0.2","","33","","13","","16.1","","101.71","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-15 16:00","2021","01","15","16:00","2.1","","-3.4","","67","","0.0","","35","","9","","16.1","","101.76","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-15 17:00","2021","01","15","17:00","0.6","","-4.1","","71","","0.2","","35","","8","","16.1","","101.79","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-15 18:00","2021","01","15","18:00","0.9","","-3.9","","71","","0.0","","35","","5","","16.1","","101.83","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-15 19:00","2021","01","15","19:00","0.7","","-3.9","","72","","0.0","","6","","11","","16.1","","101.82","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-15 20:00","2021","01","15","20:00","0.4","","-4.3","","71","","0.0","","8","","5","","16.1","","101.85","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-15 21:00","2021","01","15","21:00","-0.2","","-3.9","","76","","0.0","","9","","4","","16.1","","101.87","","","","-1","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-15 22:00","2021","01","15","22:00","-1.3","","-3.3","","86","","0.0","","","M","4","","16.1","","101.89","","","","-3","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-15 23:00","2021","01","15","23:00","-2.0","","-3.4","","90","","0.0","","","","0","","16.1","","101.87","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-16 00:00","2021","01","16","00:00","-2.8","","-4.2","","90","","0.0","","19","","4","","16.1","","101.94","","","","-4","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-16 01:00","2021","01","16","01:00","-4.5","","-5.0","","96","","0.0","","21","","4","","16.1","","101.92","","","","-6","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-16 02:00","2021","01","16","02:00","-5.0","","-5.1","","99","","0.0","","","","0","","16.1","","101.87","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-16 03:00","2021","01","16","03:00","-6.1","","-6.4","","98","","0.0","","","","0","","16.1","","101.89","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-16 04:00","2021","01","16","04:00","-5.9","","-6.2","","98","","0.0","","4","","11","","16.1","","101.81","","","","-11","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-16 05:00","2021","01","16","05:00","-5.4","","-5.8","","97","","0.0","","4","","5","","16.1","","101.72","","","","-8","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-16 06:00","2021","01","16","06:00","-5.3","","-5.7","","97","","0.0","","6","","8","","16.1","","101.76","","","","-9","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-16 07:00","2021","01","16","07:00","-6.1","","-6.5","","97","","0.0","","6","","8","","16.1","","101.73","","","","-10","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-16 08:00","2021","01","16","08:00","-6.1","","-6.5","","97","","0.0","","6","","9","","16.1","","101.61","","","","-10","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-16 09:00","2021","01","16","09:00","-6.2","","-6.7","","96","","0.0","","5","","9","","16.1","","101.68","","","","-10","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-16 10:00","2021","01","16","10:00","-5.8","","-6.5","","95","","0.0","","5","","11","","16.1","","101.59","","","","-11","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-16 11:00","2021","01","16","11:00","-4.9","","-6.2","","91","","0.0","","7","","11","","16.1","","101.45","","","","-9","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-16 12:00","2021","01","16","12:00","-3.7","","-6.2","","83","","0.0","","6","","17","","16.1","","101.31","","","","-9","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-16 13:00","2021","01","16","13:00","-2.3","","-5.5","","79","","0.0","","6","","15","","16.1","","101.16","","","","-7","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-16 14:00","2021","01","16","14:00","-2.1","","-4.8","","82","","0.0","","7","","22","","16.1","","100.92","","","","-8","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-16 15:00","2021","01","16","15:00","-1.8","","-4.3","","83","","0.0","","7","","18","","16.1","","100.95","","","","-7","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-16 16:00","2021","01","16","16:00","-0.7","","-3.9","","79","","0.0","","9","","21","","16.1","","100.77","","","","-6","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-16 17:00","2021","01","16","17:00","-0.9","","-3.8","","81","","0.0","","6","","22","","16.1","","100.48","","","","-7","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-16 18:00","2021","01","16","18:00","-1.2","","-3.6","","84","","0.0","","5","","22","","16.1","","100.34","","","","-7","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-16 19:00","2021","01","16","19:00","-1.1","","-2.2","","92","","0.0","","5","","26","","12.9","","100.02","","","","-7","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-16 20:00","2021","01","16","20:00","-0.7","","-1.3","","96","","0.0","","5","","21","","12.9","","99.87","","","","-6","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-16 21:00","2021","01","16","21:00","0.1","","-0.3","","97","","0.5","","6","","28","","3.2","","99.57","","","","","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-16 22:00","2021","01","16","22:00","0.3","","0.0","","98","","4.8","","7","","22","","8.1","","99.28","","","","","","Rain,Fog"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-16 23:00","2021","01","16","23:00","0.6","","0.3","","98","","5.8","","6","","13","","16.1","","99.09","","","","","","Rain"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-17 00:00","2021","01","17","00:00","0.6","","0.3","","98","","0.8","","5","","18","","16.1","","98.93","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-17 01:00","2021","01","17","01:00","0.6","","0.3","","98","","1.0","","6","","22","","8.1","","98.76","","","","","","Moderate Rain,Fog"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-17 02:00","2021","01","17","02:00","0.8","","0.7","","99","","2.5","","4","","18","","4.8","","98.57","","","","","","Rain,Fog"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-17 03:00","2021","01","17","03:00","0.7","","0.6","","99","","1.0","","5","","18","","4.8","","98.48","","","","","","Rain,Fog"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-17 04:00","2021","01","17","04:00","0.8","","0.8","","100","","0.2","","4","","13","","4.8","","98.36","","","","","","Rain,Fog"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-17 05:00","2021","01","17","05:00","0.9","","0.9","","100","","0.2","","3","","8","","4.8","","98.27","","","","","","Fog"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-17 06:00","2021","01","17","06:00","0.6","","0.6","","100","","0.2","","","M","5","","9.7","","98.21","","","","","","Rain,Fog"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-17 07:00","2021","01","17","07:00","0.6","","0.6","","100","","0.0","","5","","9","","16.1","","98.15","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-17 08:00","2021","01","17","08:00","0.4","","0.4","","100","","0.0","","","","0","","0.8","","98.12","","","","","","Fog"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-17 09:00","2021","01","17","09:00","0.3","","0.3","","100","","0.0","","","M","4","","0.4","","98.04","","","","","","Fog"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-17 10:00","2021","01","17","10:00","0.8","","0.8","","100","","0.0","","22","","5","","6.4","","97.99","","","","","","Fog"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-17 11:00","2021","01","17","11:00","1.6","","1.6","","100","","0.0","","20","","8","","16.1","","97.96","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-17 12:00","2021","01","17","12:00","2.5","","1.6","","94","","0.0","","22","","21","","16.1","","97.89","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-17 13:00","2021","01","17","13:00","2.0","","1.3","","95","","0.0","","21","","24","","16.1","","97.89","","","","","","Rain"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-17 14:00","2021","01","17","14:00","1.4","","0.2","","92","","0.0","","22","","26","","16.1","","97.96","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-17 15:00","2021","01","17","15:00","1.1","","-0.5","","89","","0.0","","22","","30","","16.1","","98.07","","","","","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-17 16:00","2021","01","17","16:00","1.0","","-0.8","","88","","0.0","","23","","28","","16.1","","98.18","","","","","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-17 17:00","2021","01","17","17:00","1.0","","-0.8","","88","","0.0","","24","","30","","16.1","","98.33","","","","","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-17 18:00","2021","01","17","18:00","0.9","","-1.2","","86","","0.0","","23","","24","","16.1","","98.43","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-17 19:00","2021","01","17","19:00","1.0","","-1.6","","83","","0.0","","22","","26","","16.1","","98.51","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-17 20:00","2021","01","17","20:00","0.9","","-1.5","","84","","0.0","","21","","22","","16.1","","98.61","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-17 21:00","2021","01","17","21:00","1.3","","-2.5","","76","","0.0","","24","","24","","16.1","","98.70","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-17 22:00","2021","01","17","22:00","1.1","","-3.5","","71","","0.0","","24","","28","","16.1","","98.83","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-17 23:00","2021","01","17","23:00","0.7","","-3.6","","73","","0.0","","23","","26","","16.1","","98.90","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-18 00:00","2021","01","18","00:00","0.1","","-4.0","","74","","0.0","","23","","26","","16.1","","98.99","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-18 01:00","2021","01","18","01:00","-0.6","","-4.1","","77","","0.0","","22","","17","","16.1","","99.07","","","","-6","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-18 02:00","2021","01","18","02:00","0.5","","-3.8","","73","","0.0","","24","","34","","16.1","","99.13","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-18 03:00","2021","01","18","03:00","0.0","","-2.3","","85","","0.0","","23","","18","","16.1","","99.19","","","","-5","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-18 04:00","2021","01","18","04:00","0.2","","-3.5","","76","","0.0","","22","","15","","16.1","","99.24","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-18 05:00","2021","01","18","05:00","-0.3","","-5.3","","69","","0.0","","23","","21","","16.1","","99.30","","","","-6","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-18 06:00","2021","01","18","06:00","-1.3","","-5.4","","74","","0.0","","23","","21","","16.1","","99.30","","","","-7","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-18 07:00","2021","01","18","07:00","-1.6","","-5.8","","73","","0.0","","22","","24","","16.1","","99.34","","","","-8","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-18 08:00","2021","01","18","08:00","-2.2","","-6.1","","75","","0.0","","22","","17","","16.1","","99.35","","","","-8","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-18 09:00","2021","01","18","09:00","-0.8","","-5.7","","69","","0.0","","22","","18","","16.1","","99.40","","","","-6","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-18 10:00","2021","01","18","10:00","0.0","","-6.0","","64","","0.0","","23","","24","","16.1","","99.42","","","","-6","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-18 11:00","2021","01","18","11:00","0.3","","-6.7","","60","","0.0","","24","","34","","16.1","","99.42","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-18 12:00","2021","01","18","12:00","0.5","","-6.1","","61","","0.0","","24","","32","","16.1","","99.38","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-18 13:00","2021","01","18","13:00","0.7","","-5.8","","62","","0.0","","25","","24","","16.1","","99.34","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-18 14:00","2021","01","18","14:00","0.6","","-6.2","","61","","0.0","","23","","30","","16.1","","99.32","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-18 15:00","2021","01","18","15:00","0.6","","-6.8","","58","","0.0","","26","","21","","16.1","","99.36","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-18 16:00","2021","01","18","16:00","-0.2","","-6.4","","63","","0.0","","26","","18","","16.1","","99.43","","","","-5","","Rain"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-18 17:00","2021","01","18","17:00","-0.8","","-8.5","","56","","0.0","","25","","17","","16.1","","99.49","","","","-6","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-18 18:00","2021","01","18","18:00","-2.0","","-8.6","","61","","0.0","","24","","13","","16.1","","99.58","","","","-6","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-18 19:00","2021","01","18","19:00","-2.1","","-8.3","","63","","0.0","","25","","18","","16.1","","99.65","","","","-8","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-18 20:00","2021","01","18","20:00","-2.4","","-7.0","","71","","0.0","","28","","9","","16.1","","99.73","","","","-6","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-18 21:00","2021","01","18","21:00","-3.4","","-9.8","","62","","0.0","","30","","22","","16.1","","99.85","","","","-10","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-18 22:00","2021","01","18","22:00","-4.2","","-10.6","","61","","0.0","","27","","18","","16.1","","99.91","","","","-10","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-18 23:00","2021","01","18","23:00","-5.5","","-11.3","","64","","0.0","","27","","13","","16.1","","99.98","","","","-11","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-19 00:00","2021","01","19","00:00","-5.8","","-11.4","","65","","0.0","","26","","17","","16.1","","100.00","","","","-12","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-19 01:00","2021","01","19","01:00","-6.2","","-12.0","","64","","0.0","","26","","18","","16.1","","100.04","","","","-13","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-19 02:00","2021","01","19","02:00","-6.5","","-12.1","","65","","0.0","","28","","22","","16.1","","100.08","","","","-14","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-19 03:00","2021","01","19","03:00","-7.1","","-12.6","","65","","0.0","","28","","17","","16.1","","100.16","","","","-14","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-19 04:00","2021","01","19","04:00","-7.8","","-12.5","","69","","0.0","","28","","13","","16.1","","100.25","","","","-14","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-19 05:00","2021","01","19","05:00","-8.3","","-13.0","","69","","0.0","","29","","21","","16.1","","100.34","","","","-16","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-19 06:00","2021","01","19","06:00","-9.1","","-13.3","","72","","0.0","","29","","17","","16.1","","100.43","","","","-16","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-19 07:00","2021","01","19","07:00","-9.8","","-14.0","","72","","0.0","","29","","17","","16.1","","100.55","","","","-17","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-19 08:00","2021","01","19","08:00","-10.4","","-14.7","","71","","0.0","","28","","11","","16.1","","100.64","","","","-16","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-19 09:00","2021","01","19","09:00","-10.0","","-15.2","","66","","0.0","","29","","18","","16.1","","100.70","","","","-17","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-19 10:00","2021","01","19","10:00","-9.1","","-15.9","","58","","0.0","","31","","24","","16.1","","100.74","","","","-17","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-19 11:00","2021","01","19","11:00","-8.4","","-17.3","","49","","0.0","","30","","28","","16.1","","100.78","","","","-17","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-19 12:00","2021","01","19","12:00","-7.2","","-17.3","","45","","0.0","","30","","22","","16.1","","100.75","","","","-15","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-19 13:00","2021","01","19","13:00","-6.5","","-18.0","","40","","0.0","","29","","21","","16.1","","100.73","","","","-14","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-19 14:00","2021","01","19","14:00","-5.8","","-20.8","","30","","0.0","","29","","24","","16.1","","100.72","","","","-13","","NA"
